id,sessionId,stage,LoRA,RAG,Random,T2B,bestClip,LoRA_pred,RAG_pred,Random_pred,T2B_pred,promptId,LoRA_pred_floor,RAG_pred_floor,Random_pred_floor,T2B_pred_floor,LoRA_score,RAG_score,Random_score,T2B_score
4047,246,13,0,1,0,0,2,[-2.04  1.14],[-3.18  3.3 ],[-3.13 -4.84],[-2.81  4.41],10,"[-2.5, 1.5]","[-3.5, 3.5]","[-3.5, -4.5]","[-2.5, 4.5]",0.0,1.5,0.0,0.0
4048,145,19,0,0,0,0,5,[3.34 2.36],[3.84 3.3 ],[ 1.97 -3.64],[0.  4.8],13,"[3.5, 2.5]","[3.5, 3.5]","[1.5, -3.5]","[0.5, 4.5]",0.0,0.0,0.0,0.0
4049,252,25,0,1,1,0,2,[ 1.24 -1.64],[5.4  2.82],[2.17 4.21],[-2.81 -4.41],1,"[1.5, -1.5]","[5.5, 2.5]","[2.5, 4.5]","[-2.5, -4.5]",0.0,1.5,1.0,0.0
4050,185,14,1,1,1,1,3,[-1.54  1.64],[ 2.7  -0.96],[-5.48  1.56],[1.64 5.02],27,"[-1.5, 1.5]","[2.5, -0.5]","[-5.5, 1.5]","[1.5, 5.5]",1.0,1.0,1.5,1.0
4051,211,20,0,0,1,1,5,[0.44 2.61],[0.12 3.72],[ 4.72 -4.61],[2.57 4.09],4,"[0.5, 2.5]","[0.5, 3.5]","[4.5, -4.5]","[2.5, 4.5]",0.0,0.0,1.0,1.0
4052,191,22,0,0,0,0,5,[4.88 1.36],[3.36 0.42],[ 5.73 -1.43],[3.38 5.1 ],25,"[4.5, 1.5]","[3.5, 0.5]","[5.5, -1.5]","[3.5, 5.5]",0.0,0.0,0.0,0.0
4053,153,21,0,0,1,0,3,[1.56 0.09],[3.3  4.14],[ 0.41 -0.63],[-2.81 -4.41],3,"[1.5, 0.5]","[3.5, 4.5]","[0.5, -0.5]","[-2.5, -4.5]",0.0,0.0,1.5,0.0
4054,301,12,0,0,0,0,5,[1.38 0.13],[2.7  5.34],[-5.9  -3.03],[2.57 4.09],20,"[1.5, 0.5]","[2.5, 5.5]","[-5.5, -3.5]","[2.5, 4.5]",0.0,0.0,0.0,0.0
4055,204,10,0,0,0,1,4,[3.54 1.74],[-3.5  0.5],[3.94 2.8 ],[-4.5  0. ],6,"[3.5, 1.5]","[-3.5, 0.5]","[3.5, 2.5]","[-4.5, 0.5]",0.0,0.0,0.0,1.5
4056,182,23,0,0,0,0,5,[-2.04  1.63],[0.6 3.3],[1.82 3.86],[2.35 3.78],17,"[-2.5, 1.5]","[0.5, 3.5]","[1.5, 3.5]","[2.5, 3.5]",0.0,0.0,0.0,0.0
4057,179,18,0,0,0,0,5,[3.53 0.16],[0.12 3.72],[ 1.15 -5.95],[2.81 4.41],4,"[3.5, 0.5]","[0.5, 3.5]","[1.5, -5.5]","[2.5, 4.5]",0.0,0.0,0.0,0.0
4058,231,25,1,1,1,1,2,[-2.03  1.76],[ 3.18 -0.24],[-4.44  4.45],[1.64 5.02],17,"[-2.5, 1.5]","[3.5, -0.5]","[-4.5, 4.5]","[1.5, 5.5]",1.0,1.5,1.0,1.0
4060,206,12,0,0,0,0,5,[ 2.7  -2.88],[ 2.88 -1.5 ],[4.11 1.92],[-3.2  -1.94],1,"[2.5, -2.5]","[2.5, -1.5]","[4.5, 1.5]","[-3.5, -1.5]",0.0,0.0,0.0,0.0
4061,230,17,0,0,0,1,4,[3.08 0.34],[0.12 3.72],[-5.08 -3.91],[2.81 4.41],8,"[3.5, 0.5]","[0.5, 3.5]","[-5.5, -3.5]","[2.5, 4.5]",0.0,0.0,0.0,1.5
4062,265,9,0,0,0,1,4,[5.91 0.24],[0.12 3.72],[-0.56 -2.9 ],[-0.  -5.1],3,"[5.5, 0.5]","[0.5, 3.5]","[-0.5, -2.5]","[0.5, -5.5]",0.0,0.0,0.0,1.5
4063,245,17,1,0,1,0,3,[ 5.97 -5.99],[ 3.66 -4.14],[ 4.32 -5.24],[-4.51 -4.51],11,"[5.5, -5.5]","[3.5, -4.5]","[4.5, -5.5]","[-4.5, -4.5]",1.0,0.0,1.5,0.0
4064,293,10,1,0,1,1,3,[ 0.93 -5.99],[ 3.54 -2.22],[-2.92 -1.86],[-2.35 -3.78],11,"[0.5, -5.5]","[3.5, -2.5]","[-2.5, -1.5]","[-2.5, -3.5]",1.0,0.0,1.5,1.0
4065,285,11,0,0,1,1,4,[-0.34  2.21],[3.3  2.88],[-0.91 -2.06],[-4.74 -3.07],2,"[-0.5, 2.5]","[3.5, 2.5]","[-0.5, -2.5]","[-4.5, -3.5]",0.0,0.0,1.0,1.5
4066,294,9,0,0,0,1,4,[ 1.24 -4.59],[0.72 3.  ],[ 5.63 -1.76],[-4.8  0. ],21,"[1.5, -4.5]","[0.5, 3.5]","[5.5, -1.5]","[-4.5, 0.5]",0.0,0.0,0.0,1.5
4067,203,29,0,0,0,1,4,[2.23 0.2 ],[-2.1   2.04],[1.79 1.76],[2.15 4.95],5,"[2.5, 0.5]","[-2.5, 2.5]","[1.5, 1.5]","[2.5, 4.5]",0.0,0.0,0.0,1.5
4068,309,5,1,1,1,1,4,[-1.08  0.42],[ 2.88 -1.5 ],[ 1.71 -2.32],[-3.38 -5.1 ],11,"[-1.5, 0.5]","[2.5, -1.5]","[1.5, -2.5]","[-3.5, -5.5]",1.0,1.0,1.0,1.5
4069,266,28,0,1,1,1,2,[ 3.58 -2.24],[3.3  3.66],[ 4.15 -0.98],[0.84 4.16],20,"[3.5, -2.5]","[3.5, 3.5]","[4.5, -0.5]","[0.5, 4.5]",0.0,1.5,1.0,1.0
4070,287,23,0,0,0,1,4,[1.48 1.83],[2.46 3.36],[ 4.52 -2.15],[3.07 4.74],28,"[1.5, 1.5]","[2.5, 3.5]","[4.5, -2.5]","[3.5, 4.5]",0.0,0.0,0.0,1.5
4071,263,22,1,1,0,1,2,[-1.66  0.24],[ 3.66 -4.14],[-5.31  3.27],[0.  4.5],25,"[-1.5, 0.5]","[3.5, -4.5]","[-5.5, 3.5]","[0.5, 4.5]",1.0,1.5,0.0,1.0
4072,239,21,0,1,1,1,4,[1.58 1.44],[5.58 5.52],[4.37 3.88],[2.81 4.41],18,"[1.5, 1.5]","[5.5, 5.5]","[4.5, 3.5]","[2.5, 4.5]",0.0,1.0,1.0,1.5
4073,237,24,0,0,0,0,5,[ 5.   -4.78],[-5. -5.],[-2.53 -3.49],[-4.5  0. ],14,"[5.5, -4.5]","[-4.5, -4.5]","[-2.5, -3.5]","[-4.5, 0.5]",0.0,0.0,0.0,0.0
4074,228,12,0,0,0,0,5,[-0.52  1.74],[3.24 3.78],[-3.66  1.2 ],[3.51 4.04],28,"[-0.5, 1.5]","[3.5, 3.5]","[-3.5, 1.5]","[3.5, 4.5]",0.0,0.0,0.0,0.0
4075,227,18,0,0,1,0,3,[3.36 0.23],[3.3  4.14],[ 5.92 -3.28],[0.  5.4],20,"[3.5, 0.5]","[3.5, 4.5]","[5.5, -3.5]","[0.5, 5.5]",0.0,0.0,1.5,0.0
4076,312,9,0,0,1,0,3,[1.69 1.78],[0.6  3.36],[-5.37 -3.01],[-5.1  0. ],5,"[1.5, 1.5]","[0.5, 3.5]","[-5.5, -3.5]","[-5.5, 0.5]",0.0,0.0,1.5,0.0
4077,214,13,0,1,0,1,4,[ 4.59 -3.4 ],[ 2.7 -3. ],[ 3.1  -0.74],[-3.79 -3.79],11,"[4.5, -3.5]","[2.5, -2.5]","[3.5, -0.5]","[-3.5, -3.5]",0.0,1.0,0.0,1.5
4078,226,20,1,0,1,1,4,[-2.18  0.09],[0.6  2.34],[2.04 3.63],[1.96 4.64],26,"[-2.5, 0.5]","[0.5, 2.5]","[2.5, 3.5]","[1.5, 4.5]",1.0,0.0,1.0,1.5
4079,302,7,0,0,0,1,4,[4.38 0.33],[4.14 2.22],[-4.33  4.67],[ 1.01 -4.76],22,"[4.5, 0.5]","[4.5, 2.5]","[-4.5, 4.5]","[1.5, -4.5]",0.0,0.0,0.0,1.5
4080,162,22,0,0,1,1,3,[-2.01  2.75],[0. 0.],[-1.44 -5.32],[-2.14  3.49],12,"[-2.5, 2.5]","[0.5, 0.5]","[-1.5, -5.5]","[-2.5, 3.5]",0.0,0.0,1.5,1.0
4081,191,23,1,1,1,0,2,[0.49 1.59],[0.54 4.44],[5.14 4.69],[2.35 3.78],4,"[0.5, 1.5]","[0.5, 4.5]","[5.5, 4.5]","[2.5, 3.5]",1.0,1.5,1.0,0.0
4082,280,13,0,0,0,1,4,[1.26 1.89],[0.3  0.18],[4.25 2.  ],[-3.6  0. ],29,"[1.5, 1.5]","[0.5, 0.5]","[4.5, 2.5]","[-3.5, 0.5]",0.0,0.0,0.0,1.5
4083,208,16,1,0,0,1,4,[1.49 0.34],[-1.32  2.28],[-1.76  4.12],[0.84 4.16],20,"[1.5, 0.5]","[-1.5, 2.5]","[-1.5, 4.5]","[0.5, 4.5]",1.0,0.0,0.0,1.5
4084,253,26,0,0,0,0,5,[ 4.24 -3.81],[3.5 2.5],[-2.32  1.27],[-0.  -5.1],21,"[4.5, -3.5]","[3.5, 2.5]","[-2.5, 1.5]","[0.5, -5.5]",0.0,0.0,0.0,0.0
4085,220,15,1,1,1,1,2,[-2.11 -1.44],[-2.22  2.82],[ 3.29 -1.66],[2.81 4.41],4,"[-2.5, -1.5]","[-2.5, 2.5]","[3.5, -1.5]","[2.5, 4.5]",1.0,1.5,1.0,1.0
4086,192,23,0,0,0,1,4,[3.79 1.54],[-1.32  2.28],[-5.3  -0.19],[1.63 4.02],4,"[3.5, 1.5]","[-1.5, 2.5]","[-5.5, -0.5]","[1.5, 4.5]",0.0,0.0,0.0,1.5
4087,223,18,1,1,1,1,3,[1.24 1.88],[-2.7   4.32],[0.45 1.04],[-3.  0.],29,"[1.5, 1.5]","[-2.5, 4.5]","[0.5, 1.5]","[-2.5, 0.5]",1.0,1.0,1.5,1.0
4088,252,26,0,0,0,1,4,[ 3.31 -1.54],[1.26 2.34],[ 2.18 -3.73],[-0.  -4.5],22,"[3.5, -1.5]","[1.5, 2.5]","[2.5, -3.5]","[0.5, -4.5]",0.0,0.0,0.0,1.5
4089,194,4,0,0,1,0,3,[-1.59 -2.27],[ 2.94 -5.76],[ 4.44 -2.93],[-0.  -5.4],11,"[-1.5, -2.5]","[2.5, -5.5]","[4.5, -2.5]","[0.5, -5.5]",0.0,0.0,1.5,0.0
4090,261,19,1,1,0,0,2,[-1.81 -1.74],[-5.82  0.24],[-4.   -2.62],[3.07 4.74],23,"[-1.5, -1.5]","[-5.5, 0.5]","[-3.5, -2.5]","[3.5, 4.5]",1.0,1.5,0.0,0.0
4091,278,18,1,0,1,0,3,[-1.84  2.41],[0.72 3.  ],[4.89 1.26],[-4.33 -1.79],10,"[-1.5, 2.5]","[0.5, 3.5]","[4.5, 1.5]","[-4.5, -1.5]",1.0,0.0,1.5,0.0
4092,284,6,0,0,0,0,5,[1.47 0.  ],[3.3  3.66],[-0.41  2.79],[-3.  0.],29,"[1.5, 0.5]","[3.5, 3.5]","[-0.5, 2.5]","[-2.5, 0.5]",0.0,0.0,0.0,0.0
4093,271,21,0,0,0,1,4,[ 1.59 -0.04],[3.48 4.14],[ 4.68 -4.66],[0.84 4.16],16,"[1.5, -0.5]","[3.5, 4.5]","[4.5, -4.5]","[0.5, 4.5]",0.0,0.0,0.0,1.5
4094,317,3,0,1,0,0,2,[0.24 2.64],[2.7  5.34],[-5.63  1.35],[1.79 4.33],13,"[0.5, 2.5]","[2.5, 5.5]","[-5.5, 1.5]","[1.5, 4.5]",0.0,1.5,0.0,0.0
4095,94,19,0,0,0,1,4,[ 4.48 -1.67],[4.38 0.96],[-1.27 -4.82],[3.07 4.74],8,"[4.5, -1.5]","[4.5, 0.5]","[-1.5, -4.5]","[3.5, 4.5]",0.0,0.0,0.0,1.5
4096,103,24,1,1,0,0,2,[4.21 1.56],[0.12 3.72],[-3.38 -5.62],[3.79 3.79],19,"[4.5, 1.5]","[0.5, 3.5]","[-3.5, -5.5]","[3.5, 3.5]",1.0,1.5,0.0,0.0
4097,279,9,1,1,1,1,5,[1.24 1.96],[0.12 3.72],[-5.82  5.68],[-2.81 -4.41],29,"[1.5, 1.5]","[0.5, 3.5]","[-5.5, 5.5]","[-2.5, -4.5]",1.0,1.0,1.0,1.0
4098,268,17,0,1,1,0,3,[1.78 1.81],[3.54 1.92],[ 0.34 -5.98],[1.21 5.37],28,"[1.5, 1.5]","[3.5, 1.5]","[0.5, -5.5]","[1.5, 5.5]",0.0,1.0,1.5,0.0
4099,312,10,0,0,0,0,5,[1.44 1.44],[0.12 3.72],[5.2  4.22],[1.36 4.4 ],20,"[1.5, 1.5]","[0.5, 3.5]","[5.5, 4.5]","[1.5, 4.5]",0.0,0.0,0.0,0.0
4100,301,13,0,0,1,1,3,[4.97 0.51],[-1.32  2.28],[ 3.   -2.35],[-4.5  0. ],29,"[4.5, 0.5]","[-1.5, 2.5]","[3.5, -2.5]","[-4.5, 0.5]",0.0,0.0,1.5,1.0
4101,296,6,1,0,1,0,3,[-1.72  1.68],[2.34 1.86],[0.39 1.72],[1.1  5.07],28,"[-1.5, 1.5]","[2.5, 1.5]","[0.5, 1.5]","[1.5, 5.5]",1.0,0.0,1.5,0.0
4102,287,24,1,0,1,0,3,[1.04 3.48],[-0.24  4.32],[4.58 4.09],[-0.84  4.16],16,"[1.5, 3.5]","[-0.5, 4.5]","[4.5, 4.5]","[-0.5, 4.5]",1.0,0.0,1.5,0.0
4103,263,23,1,1,1,1,2,[0.39 2.04],[3.06 0.24],[ 3.34 -3.95],[4.74 3.07],19,"[0.5, 2.5]","[3.5, 0.5]","[3.5, -3.5]","[4.5, 3.5]",1.0,1.5,1.0,1.0
4104,290,5,0,0,0,1,4,[3.46 1.94],[-5.52  1.98],[ 0.09 -2.59],[-2.57  4.09],9,"[3.5, 1.5]","[-5.5, 1.5]","[0.5, -2.5]","[-2.5, 4.5]",0.0,0.0,0.0,1.5
4105,259,11,1,0,1,1,3,[-0.18  0.23],[3.36 1.02],[-1.57  2.94],[2.15 4.95],8,"[-0.5, 0.5]","[3.5, 1.5]","[-1.5, 2.5]","[2.5, 4.5]",1.0,0.0,1.5,1.0
4106,206,13,0,0,0,0,5,[-2.   -1.58],[-2.58 -0.06],[4.16 1.06],[-0. -3.],24,"[-1.5, -1.5]","[-2.5, -0.5]","[4.5, 1.5]","[0.5, -2.5]",0.0,0.0,0.0,0.0
4107,236,24,0,0,0,0,5,[1.28 0.43],[ 1.5 -3. ],[-2.38  5.07],[3.38 5.1 ],23,"[1.5, 0.5]","[1.5, -2.5]","[-2.5, 5.5]","[3.5, 5.5]",0.0,0.0,0.0,0.0
4108,281,7,0,0,1,0,3,[0.38 0.04],[2.46 0.84],[ 2.64 -5.  ],[4.09 2.57],19,"[0.5, 0.5]","[2.5, 0.5]","[2.5, -4.5]","[4.5, 2.5]",0.0,0.0,1.5,0.0
4109,329,1,1,0,1,0,1,[0.1  2.14],[2.34 3.96],[ 3.44 -4.26],[-0. -3.],2,"[0.5, 2.5]","[2.5, 3.5]","[3.5, -4.5]","[0.5, -2.5]",1.5,0.0,1.0,0.0
4110,266,29,1,0,0,1,1,[3.54 0.12],[0.72 3.  ],[-3.98 -3.95],[2.19 4.22],4,"[3.5, 0.5]","[0.5, 3.5]","[-3.5, -3.5]","[2.5, 4.5]",1.5,0.0,0.0,1.0
4111,272,21,1,1,0,0,1,[4.3  1.53],[0.12 1.8 ],[-3.31 -5.22],[-4.5  0. ],29,"[4.5, 1.5]","[0.5, 1.5]","[-3.5, -5.5]","[-4.5, 0.5]",1.5,1.0,0.0,0.0
4112,179,19,0,1,1,1,3,[2.24 2.24],[-5.04  0.12],[-4.58  3.44],[-4.2  0. ],24,"[2.5, 2.5]","[-5.5, 0.5]","[-4.5, 3.5]","[-4.5, 0.5]",0.0,1.0,1.5,1.0
4113,237,25,1,1,1,0,5,[4.28 0.34],[-1.32 -3.3 ],[ 2.53 -1.17],[-4.41 -2.81],22,"[4.5, 0.5]","[-1.5, -3.5]","[2.5, -1.5]","[-4.5, -2.5]",1.0,1.0,1.0,0.0
4114,220,16,1,1,1,1,4,[3.58 1.74],[1.2 2.1],[-2.4  -1.92],[2.15 4.95],18,"[3.5, 1.5]","[1.5, 2.5]","[-2.5, -1.5]","[2.5, 4.5]",1.0,1.0,1.0,1.5
4115,307,5,1,1,1,0,1,[5.59 1.57],[3.54 1.92],[-4.35  2.24],[2.81 4.41],0,"[5.5, 1.5]","[3.5, 1.5]","[-4.5, 2.5]","[2.5, 4.5]",1.5,1.0,1.0,0.0
4116,244,13,0,0,1,1,3,[-4.5  -1.64],[-5.52  1.  ],[ 0.2  -2.77],[-0.  -3.6],14,"[-4.5, -1.5]","[-5.5, 1.5]","[0.5, -2.5]","[0.5, -3.5]",0.0,0.0,1.5,1.0
4117,230,18,0,1,0,1,4,[ 2.18 -0.04],[5.1 5.1],[3.37 2.86],[2.81 4.41],0,"[2.5, -0.5]","[5.5, 5.5]","[3.5, 2.5]","[2.5, 4.5]",0.0,1.0,0.0,1.5
4118,231,26,1,0,1,1,4,[0.36 2.24],[0.12 3.66],[-4.47 -4.85],[3.07 4.74],27,"[0.5, 2.5]","[0.5, 3.5]","[-4.5, -4.5]","[3.5, 4.5]",1.0,0.0,1.0,1.5
4119,253,27,1,1,0,0,1,[-0.92  0.26],[2.58 3.24],[ 0.45 -5.67],[1.64 5.02],18,"[-0.5, 0.5]","[2.5, 3.5]","[0.5, -5.5]","[1.5, 5.5]",1.5,1.0,0.0,0.0
4120,226,21,1,1,1,1,2,[-0.41  0.09],[6.  5.4],[2.8  2.69],[2.81 4.41],4,"[-0.5, 0.5]","[5.5, 5.5]","[2.5, 2.5]","[2.5, 4.5]",1.0,1.5,1.0,1.0
4121,228,13,1,1,0,0,2,[1.44 0.21],[-3.66  4.14],[-0.29  4.47],[-3.  0.],24,"[1.5, 0.5]","[-3.5, 4.5]","[-0.5, 4.5]","[-2.5, 0.5]",1.0,1.5,0.0,0.0
4122,268,18,1,1,0,1,2,[-0.33  1.56],[3.3  4.14],[ 1.14 -4.96],[0.51 4.79],13,"[-0.5, 1.5]","[3.5, 4.5]","[1.5, -4.5]","[0.5, 4.5]",1.0,1.5,0.0,1.0
4123,252,27,1,0,0,1,4,[1.5  0.31],[6. 6.],[-2.86 -0.85],[2.35 3.78],5,"[1.5, 0.5]","[5.5, 5.5]","[-2.5, -0.5]","[2.5, 3.5]",1.0,0.0,0.0,1.5
4124,293,11,1,1,1,0,2,[ 3.74 -2.09],[1.2  3.96],[0.1  5.93],[-0.  -5.1],21,"[3.5, -2.5]","[1.5, 3.5]","[0.5, 5.5]","[0.5, -5.5]",1.0,1.5,1.0,0.0
4125,302,8,0,1,0,0,2,[0.54 2.07],[2.94 2.64],[-1.57 -4.44],[1.64 5.02],19,"[0.5, 2.5]","[2.5, 2.5]","[-1.5, -4.5]","[1.5, 5.5]",0.0,1.5,0.0,0.0
4126,178,22,1,1,0,0,2,[ 1.72 -2.24],[-1.26  1.8 ],[-5.36  5.11],[-3.38 -5.1 ],14,"[1.5, -2.5]","[-1.5, 1.5]","[-5.5, 5.5]","[-3.5, -5.5]",1.0,1.5,0.0,0.0
4127,211,21,0,0,0,1,4,[4.44 1.68],[ 3.66 -1.26],[-1.41 -5.5 ],[2.15 4.95],0,"[4.5, 1.5]","[3.5, -1.5]","[-1.5, -5.5]","[2.5, 4.5]",0.0,0.0,0.0,1.5
4128,109,23,1,0,1,1,1,[5.68 1.62],[1.2 2.1],[ 1.26 -0.56],[3.07 4.74],18,"[5.5, 1.5]","[1.5, 2.5]","[1.5, -0.5]","[3.5, 4.5]",1.5,0.0,1.0,1.0
4129,136,24,1,1,1,1,4,[3.1  0.34],[0.72 3.  ],[ 0.62 -2.97],[0.  5.1],20,"[3.5, 0.5]","[0.5, 3.5]","[0.5, -2.5]","[0.5, 5.5]",1.0,1.0,1.0,1.5
4130,289,12,0,1,1,0,2,[-1.7  -2.05],[ 6. -6.],[2.38 0.86],[-2.35 -3.78],11,"[-1.5, -2.5]","[5.5, -5.5]","[2.5, 0.5]","[-2.5, -3.5]",0.0,1.5,1.0,0.0
4131,206,14,0,0,0,0,5,[-3.54  1.48],[ 1.74 -3.24],[-4.03  4.55],[-1.94 -3.2 ],2,"[-3.5, 1.5]","[1.5, -3.5]","[-4.5, 4.5]","[-1.5, -3.5]",0.0,0.0,0.0,0.0
4132,191,24,1,1,1,0,2,[3.91 0.3 ],[ 2.76 -3.42],[-1.93 -0.7 ],[5.02 1.64],19,"[3.5, 0.5]","[2.5, -3.5]","[-1.5, -0.5]","[5.5, 1.5]",1.0,1.5,1.0,0.0
4133,245,18,0,0,0,0,5,[1.53 1.64],[2.88 2.22],[-0.92  2.15],[1.1  5.07],18,"[1.5, 1.5]","[2.5, 2.5]","[-0.5, 2.5]","[1.5, 5.5]",0.0,0.0,0.0,0.0
4134,208,17,0,0,1,1,3,[-1.74  0.2 ],[-0.12  0.  ],[0.58 3.97],[-2.81 -4.41],1,"[-1.5, 0.5]","[-0.5, 0.5]","[0.5, 3.5]","[-2.5, -4.5]",0.0,0.0,1.5,1.0
4135,239,22,1,0,0,1,4,[1.58 1.33],[3.3  4.14],[5.61 0.8 ],[2.15 4.95],20,"[1.5, 1.5]","[3.5, 4.5]","[5.5, 0.5]","[2.5, 4.5]",1.0,0.0,0.0,1.5
4136,287,25,1,1,0,1,1,[1.24 0.22],[ 1.5  -3.18],[0.15 5.73],[-3.78 -2.35],10,"[1.5, 0.5]","[1.5, -3.5]","[0.5, 5.5]","[-3.5, -2.5]",1.5,1.0,0.0,1.0
4137,278,19,1,0,1,1,4,[0.44 0.11],[-4.32 -4.44],[-2.02  4.83],[-1.1   5.07],23,"[0.5, 0.5]","[-4.5, -4.5]","[-2.5, 4.5]","[-1.5, 5.5]",1.0,0.0,1.0,1.5
4138,263,24,0,1,1,0,3,[-2.04  0.51],[ 5.34 -1.92],[1.43 2.92],[1.64 5.02],15,"[-2.5, 0.5]","[5.5, -1.5]","[1.5, 2.5]","[1.5, 5.5]",0.0,1.0,1.5,0.0
4139,227,19,0,0,0,0,5,[-1.68  1.8 ],[2.34 2.16],[-4.13 -1.22],[1.21 5.37],0,"[-1.5, 1.5]","[2.5, 2.5]","[-4.5, -1.5]","[1.5, 5.5]",0.0,0.0,0.0,0.0
4140,309,6,1,1,1,1,1,[1.19 1.48],[4. 1.],[-4.56 -4.5 ],[-0.92  4.46],7,"[1.5, 1.5]","[4.5, 1.5]","[-4.5, -4.5]","[-0.5, 4.5]",1.5,1.0,1.0,1.0
4141,312,11,0,1,0,0,2,[3.86 1.64],[2.8 2. ],[ 0.83 -1.51],[2.35 3.78],0,"[3.5, 1.5]","[2.5, 2.5]","[0.5, -1.5]","[2.5, 3.5]",0.0,1.5,0.0,0.0
4142,103,25,0,1,0,1,4,[ 3.44 -0.2 ],[0.36 0.6 ],[ 5.09 -1.31],[-4.8  0. ],21,"[3.5, -0.5]","[0.5, 0.5]","[5.5, -1.5]","[-4.5, 0.5]",0.0,1.0,0.0,1.5
4143,82,26,1,1,1,1,1,[-1.83  0.14],[1. 2.],[-2.87 -2.38],[-0.  -4.8],3,"[-1.5, 0.5]","[1.5, 2.5]","[-2.5, -2.5]","[0.5, -4.5]",1.5,1.0,1.0,1.0
